Date & Time,Threshold,Total Test Images,Correct,Mispredicted,Unpredicted,Accuracy,Training Time,Testing Time,EigenValue #0,EigenValue #1,EigenValue #2,EigenValue #3,EigenValue #4,EigenValue #5,EigenValue #6,EigenValue #7,EigenValue #8,EigenValue #9
2016-12-24_13:36,3700,605,89,515,1,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,3800,605,89,515,1,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,3900,605,89,515,1,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,4000,605,89,515,1,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,4100,605,89,515,1,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,4200,605,89,515,1,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,4300,605,89,515,1,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,4400,605,89,515,1,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,4500,605,89,515,1,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,4600,605,89,515,1,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,4700,605,89,515,1,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,4800,605,89,515,1,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,4900,605,89,515,1,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,5000,605,89,515,1,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,5100,605,89,515,1,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,5200,605,89,515,1,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,5300,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,5400,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,5500,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,5600,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,5700,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,5800,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,5900,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,6000,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,6100,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,6200,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,6300,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,6400,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,6500,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,6600,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,6700,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,6800,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,6900,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,7000,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,7100,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,7200,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,7300,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,7400,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,7500,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,7600,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,7700,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,7800,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,7900,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:36,8000,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,8100,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,8200,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,8300,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,8400,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,8500,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,8600,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,8700,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,8800,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,8900,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,9000,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,9100,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,9200,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,9300,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,9400,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,9500,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,9600,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,9700,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,9800,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,9900,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,10000,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,10100,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,10200,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,10300,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,10400,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,10500,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,10600,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,10700,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,10800,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,10900,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,11000,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,11100,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,11200,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,11300,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,11400,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,11500,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,11600,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,11700,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,11800,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,11900,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,12000,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,12100,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,12200,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,12300,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,12400,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,12500,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,12600,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,12700,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,12800,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,12900,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,13000,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,13100,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,13200,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,13300,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,13400,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,13500,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,13600,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:37,13700,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:44,13800,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:44,13900,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:44,14000,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:44,14100,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:44,14200,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:44,14300,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:44,14400,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:44,14500,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:44,14600,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:44,14700,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:44,14800,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:44,14900,605,89,516,0,14.7107,6516,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_13:44,15000,605,89,516,0,14.7107,6516,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_15:32,500,605,11,0,594,1.81818,6466,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_15:32,600,605,14,0,591,2.31405,6466,0,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
2016-12-24_15:32,700,605,16,0,589,2.64463,6466,1,8.16397e+06,5.87364e+06,4.68355e+06,2.26305e+06,1.48381e+06,1.15545e+06,944607,882526,634838,525083
