Date & Time,Threshold,Total Test Images,Correct,Mispredicted,Unpredicted,Accuracy,Training Time,Testing Time,EigenValue #0,EigenValue #1,EigenValue #2,EigenValue #3,EigenValue #4,EigenValue #5,EigenValue #6,EigenValue #7,EigenValue #8,EigenValue #9
2016-12-29_08:21,23000,391,225,16,150,57.5448,20934,1564,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_08:47,24000,391,255,19,117,65.2174,20934,1599,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_09:14,25000,391,286,19,86,73.1458,20934,1601,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_09:41,26000,391,307,22,62,78.5166,20934,1603,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_10:08,27000,391,316,23,52,80.8184,20934,1542,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_10:33,28000,391,327,25,39,83.6317,20934,1574,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_10:59,29000,391,332,26,33,84.9105,20934,1571,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_11:26,30000,391,342,28,21,87.468,20934,1572,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_11:52,31000,391,345,29,17,88.2353,20934,1562,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_12:18,32000,391,350,30,11,89.5141,20934,1586,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_12:44,33000,391,353,31,7,90.2813,20934,1597,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_13:11,34000,391,355,32,4,90.7928,20934,1582,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_13:37,35000,391,355,32,4,90.7928,20934,1541,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_14:03,36000,391,355,32,4,90.7928,20934,1513,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_14:28,37000,391,355,33,3,90.7928,20934,1573,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_14:54,38000,391,356,34,1,91.0486,20934,1594,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_15:21,39000,391,356,34,1,91.0486,20934,1598,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_15:48,40000,391,357,34,0,91.3043,20934,1556,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_16:14,41000,391,357,34,0,91.3043,20934,1579,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_16:40,42000,391,357,34,0,91.3043,20934,1537,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_17:06,43000,391,357,34,0,91.3043,20934,1513,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_17:31,44000,391,357,34,0,91.3043,20934,1550,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_17:57,45000,391,357,34,0,91.3043,20934,1575,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_18:23,46000,391,357,34,0,91.3043,20934,1664,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_18:51,47000,391,357,34,0,91.3043,20934,1548,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_19:16,48000,391,357,34,0,91.3043,20934,1575,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_19:43,49000,391,357,34,0,91.3043,20934,1593,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_20:09,50000,391,357,34,0,91.3043,20934,1582,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_20:36,51000,391,357,34,0,91.3043,20934,1617,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_21:03,52000,391,357,34,0,91.3043,20934,1593,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_21:29,53000,391,357,34,0,91.3043,20934,1625,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_21:56,54000,391,357,34,0,91.3043,20934,1629,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_22:23,55000,391,357,34,0,91.3043,20934,1624,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_22:50,56000,391,357,34,0,91.3043,20934,1641,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_23:18,57000,391,357,34,0,91.3043,20934,1638,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-29_23:45,58000,391,357,34,0,91.3043,20934,1635,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-30_00:12,59000,391,357,34,0,91.3043,20934,1620,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-30_00:39,60000,391,357,34,0,91.3043,20934,1586,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-30_01:06,61000,391,357,34,0,91.3043,20934,1603,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-30_01:32,62000,391,357,34,0,91.3043,20934,1623,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-30_02:00,63000,391,357,34,0,91.3043,20934,1613,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-30_02:26,64000,391,357,34,0,91.3043,20934,1620,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-30_02:53,65000,391,357,34,0,91.3043,20934,1655,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-30_03:21,66000,391,357,34,0,91.3043,20934,1605,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-30_03:48,67000,391,357,34,0,91.3043,20934,1584,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-30_04:14,68000,391,357,34,0,91.3043,20934,1575,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-30_04:40,69000,391,357,34,0,91.3043,20934,1538,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
2016-12-30_05:06,70000,391,357,34,0,91.3043,20934,1534,2.95944e+08,1.35905e+08,1.0422e+08,8.91055e+07,8.0236e+07,6.50349e+07,5.93618e+07,3.16809e+07,3.07599e+07,2.54953e+07
