Date & Time,Threshold,Total Test Images,Correct,Mispredicted,Unpredicted,Accuracy,Training Time,Testing Time,EigenValue #0,EigenValue #1,EigenValue #2,EigenValue #3,EigenValue #4,EigenValue #5,EigenValue #6,EigenValue #7,EigenValue #8,EigenValue #9
2016-12-21_18:02,200,883,9,0,874,1.01925,5327,1,8.09453e+06,5.9583e+06,4.65845e+06,2.24471e+06,1.48774e+06,1.11211e+06,937115,867476,622394,507780
2016-12-21_18:02,300,883,10,0,873,1.1325,5327,1,8.09453e+06,5.9583e+06,4.65845e+06,2.24471e+06,1.48774e+06,1.11211e+06,937115,867476,622394,507780
2016-12-21_18:02,400,883,12,0,871,1.359,5327,1,8.09453e+06,5.9583e+06,4.65845e+06,2.24471e+06,1.48774e+06,1.11211e+06,937115,867476,622394,507780
2016-12-21_18:02,500,883,14,0,869,1.5855,5327,0,8.09453e+06,5.9583e+06,4.65845e+06,2.24471e+06,1.48774e+06,1.11211e+06,937115,867476,622394,507780
2016-12-21_18:02,600,883,19,0,864,2.15176,5327,1,8.09453e+06,5.9583e+06,4.65845e+06,2.24471e+06,1.48774e+06,1.11211e+06,937115,867476,622394,507780
2016-12-21_18:02,700,883,22,0,861,2.49151,5327,1,8.09453e+06,5.9583e+06,4.65845e+06,2.24471e+06,1.48774e+06,1.11211e+06,937115,867476,622394,507780
2016-12-21_18:02,800,883,29,1,853,3.28426,5327,1,8.09453e+06,5.9583e+06,4.65845e+06,2.24471e+06,1.48774e+06,1.11211e+06,937115,867476,622394,507780
2016-12-21_18:02,900,883,34,3,846,3.85051,5327,0,8.09453e+06,5.9583e+06,4.65845e+06,2.24471e+06,1.48774e+06,1.11211e+06,937115,867476,622394,507780
2016-12-21_18:02,1000,883,41,9,833,4.64326,5327,1,8.09453e+06,5.9583e+06,4.65845e+06,2.24471e+06,1.48774e+06,1.11211e+06,937115,867476,622394,507780
2016-12-21_19:31,100,883,9,0,874,1.01925,5308,0,8.09453e+06,5.9583e+06,4.65845e+06,2.24471e+06,1.48774e+06,1.11211e+06,937115,867476,622394,507780
2016-12-21_19:31,200,883,9,0,874,1.01925,5308,1,8.09453e+06,5.9583e+06,4.65845e+06,2.24471e+06,1.48774e+06,1.11211e+06,937115,867476,622394,507780
2016-12-21_19:31,300,883,10,0,873,1.1325,5308,1,8.09453e+06,5.9583e+06,4.65845e+06,2.24471e+06,1.48774e+06,1.11211e+06,937115,867476,622394,507780
2016-12-21_19:31,400,883,12,0,871,1.359,5308,1,8.09453e+06,5.9583e+06,4.65845e+06,2.24471e+06,1.48774e+06,1.11211e+06,937115,867476,622394,507780
2016-12-21_19:31,500,883,14,0,869,1.5855,5308,0,8.09453e+06,5.9583e+06,4.65845e+06,2.24471e+06,1.48774e+06,1.11211e+06,937115,867476,622394,507780
2016-12-21_19:31,600,883,19,0,864,2.15176,5308,1,8.09453e+06,5.9583e+06,4.65845e+06,2.24471e+06,1.48774e+06,1.11211e+06,937115,867476,622394,507780
2016-12-21_19:31,700,883,22,0,861,2.49151,5308,1,8.09453e+06,5.9583e+06,4.65845e+06,2.24471e+06,1.48774e+06,1.11211e+06,937115,867476,622394,507780
2016-12-21_19:31,800,883,29,1,853,3.28426,5308,1,8.09453e+06,5.9583e+06,4.65845e+06,2.24471e+06,1.48774e+06,1.11211e+06,937115,867476,622394,507780
2016-12-21_19:31,900,883,34,3,846,3.85051,5308,0,8.09453e+06,5.9583e+06,4.65845e+06,2.24471e+06,1.48774e+06,1.11211e+06,937115,867476,622394,507780
2016-12-21_19:31,1000,883,41,9,833,4.64326,5308,1,8.09453e+06,5.9583e+06,4.65845e+06,2.24471e+06,1.48774e+06,1.11211e+06,937115,867476,622394,507780
